12:44:30,ORIENT,#REF!,ORIENTMARKER,1
12:45:10,MARKER,ORIENTMARKER,MARKERDISTRACT_START,1
12:45:11,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,1
12:45:32,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,1
12:45:33,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,1
12:46:03,REC_END,REC_STARTREC_END,REC_ENDORIENT,1
12:46:21,ORIENT,REC_ENDORIENT,ORIENTMARKER,2
12:47:00,MARKER,ORIENTMARKER,MARKERDISTRACT_START,2
12:47:01,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,2
12:47:21,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,2
12:47:22,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,2
12:47:52,REC_END,REC_STARTREC_END,REC_ENDORIENT,2
12:48:04,ORIENT,REC_ENDORIENT,ORIENTMARKER,3
12:48:43,MARKER,ORIENTMARKER,MARKERDISTRACT_START,3
12:48:43,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,3
12:49:08,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,3
12:49:09,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,3
12:49:39,REC_END,REC_STARTREC_END,REC_ENDORIENT,3
12:50:07,ORIENT,REC_ENDORIENT,ORIENTMARKER,4
12:50:46,MARKER,ORIENTMARKER,MARKERDISTRACT_START,4
12:50:47,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,4
12:51:22,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,4
12:51:23,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,4
12:51:53,REC_END,REC_STARTREC_END,REC_ENDORIENT,4
12:52:09,ORIENT,REC_ENDORIENT,ORIENTMARKER,5
12:52:48,MARKER,ORIENTMARKER,MARKERDISTRACT_START,5
12:52:49,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,5
12:53:15,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,5
12:53:16,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,5
12:53:46,REC_END,REC_STARTREC_END,REC_ENDORIENT,5
12:53:58,ORIENT,REC_ENDORIENT,ORIENTMARKER,6
12:54:38,MARKER,ORIENTMARKER,MARKERDISTRACT_START,6
12:54:39,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,6
12:55:03,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,6
12:55:04,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,6
12:55:34,REC_END,REC_STARTREC_END,REC_ENDORIENT,6
12:55:46,ORIENT,REC_ENDORIENT,ORIENTMARKER,7
12:56:26,MARKER,ORIENTMARKER,MARKERDISTRACT_START,7
12:56:26,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,7
12:56:50,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,7
12:56:51,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,7
12:57:21,REC_END,REC_STARTREC_END,REC_ENDORIENT,7
12:57:33,ORIENT,REC_ENDORIENT,ORIENTMARKER,8
12:58:12,MARKER,ORIENTMARKER,MARKERDISTRACT_START,8
12:58:13,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,8
12:58:35,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,8
12:58:36,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,8
12:59:06,REC_END,REC_STARTREC_END,REC_ENDORIENT,8
12:59:26,ORIENT,REC_ENDORIENT,ORIENTMARKER,9
13:00:05,MARKER,ORIENTMARKER,MARKERDISTRACT_START,9
13:00:05,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,9
13:00:25,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,9
13:00:26,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,9
13:00:56,REC_END,REC_STARTREC_END,REC_ENDORIENT,9
13:01:14,ORIENT,REC_ENDORIENT,ORIENTMARKER,10
13:01:53,MARKER,ORIENTMARKER,MARKERDISTRACT_START,10
13:01:54,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,10
13:02:16,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,10
13:02:17,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,10
13:02:48,REC_END,REC_STARTREC_END,REC_ENDORIENT,10
13:04:33,ORIENT,REC_ENDORIENT,ORIENTMARKER,11
13:05:12,MARKER,ORIENTMARKER,MARKERDISTRACT_START,11
13:05:13,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,11
13:05:34,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,11
13:05:35,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,11
13:06:05,REC_END,REC_STARTREC_END,REC_ENDORIENT,11
13:07:20,ORIENT,REC_ENDORIENT,ORIENTMARKER,12
13:07:59,MARKER,ORIENTMARKER,MARKERDISTRACT_START,12
13:08:00,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,12
13:08:20,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,12
13:08:21,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,12
13:08:51,REC_END,REC_STARTREC_END,REC_ENDORIENT,12
13:09:08,ORIENT,REC_ENDORIENT,ORIENTMARKER,13
13:09:48,MARKER,ORIENTMARKER,MARKERDISTRACT_START,13
13:09:48,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,13
13:10:09,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,13
13:10:10,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,13
13:10:40,REC_END,REC_STARTREC_END,REC_ENDORIENT,13
13:10:54,ORIENT,REC_ENDORIENT,ORIENTMARKER,14
13:11:33,MARKER,ORIENTMARKER,MARKERDISTRACT_START,14
13:11:34,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,14
13:11:55,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,14
13:11:56,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,14
13:12:26,REC_END,REC_STARTREC_END,REC_ENDORIENT,14
13:12:37,ORIENT,REC_ENDORIENT,ORIENTMARKER,15
13:13:17,MARKER,ORIENTMARKER,MARKERDISTRACT_START,15
13:13:17,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,15
13:13:40,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,15
13:13:41,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,15
13:14:11,REC_END,REC_STARTREC_END,REC_ENDORIENT,15
13:14:37,ORIENT,REC_ENDORIENT,ORIENTMARKER,16
13:15:16,MARKER,ORIENTMARKER,MARKERDISTRACT_START,16
13:15:16,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,16
13:15:39,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,16
13:15:40,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,16
13:16:10,REC_END,REC_STARTREC_END,REC_ENDORIENT,16
13:16:37,ORIENT,REC_ENDORIENT,ORIENTMARKER,17
13:17:16,MARKER,ORIENTMARKER,MARKERDISTRACT_START,17
13:17:17,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,17
13:17:39,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,17
13:17:41,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,17
13:18:11,REC_END,REC_STARTREC_END,REC_ENDORIENT,17
13:19:35,ORIENT,REC_ENDORIENT,ORIENTMARKER,18
13:20:13,MARKER,ORIENTMARKER,MARKERDISTRACT_START,18
13:20:14,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,18
13:20:41,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,18
13:20:42,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,18
13:21:12,REC_END,REC_STARTREC_END,REC_ENDORIENT,18
13:21:25,ORIENT,REC_ENDORIENT,ORIENTMARKER,19
13:22:04,MARKER,ORIENTMARKER,MARKERDISTRACT_START,19
13:22:04,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,19
13:22:25,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,19
13:22:26,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,19
13:22:56,REC_END,REC_STARTREC_END,REC_ENDORIENT,19
13:23:10,ORIENT,REC_ENDORIENT,ORIENTMARKER,20
13:23:49,MARKER,ORIENTMARKER,MARKERDISTRACT_START,20
13:23:50,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,20
13:24:13,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,20
13:24:14,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,20
13:24:44,REC_END,REC_STARTREC_END,REC_ENDORIENT,20
13:24:55,ORIENT,REC_ENDORIENT,ORIENTMARKER,21
13:25:33,MARKER,ORIENTMARKER,MARKERDISTRACT_START,21
13:25:34,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,21
13:25:55,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,21
13:25:56,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,21
13:26:26,REC_END,REC_STARTREC_END,REC_ENDORIENT,21
13:26:48,ORIENT,REC_ENDORIENT,ORIENTMARKER,22
13:27:27,MARKER,ORIENTMARKER,MARKERDISTRACT_START,22
13:27:28,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,22
13:27:50,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,22
13:27:51,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,22
13:28:21,REC_END,REC_STARTREC_END,REC_ENDORIENT,22
13:28:40,ORIENT,REC_ENDORIENT,ORIENTMARKER,23
13:29:18,MARKER,ORIENTMARKER,MARKERDISTRACT_START,23
13:29:19,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,23
13:29:40,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,23
13:29:41,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,23
13:30:11,REC_END,REC_STARTREC_END,REC_ENDORIENT,23
13:30:27,ORIENT,REC_ENDORIENT,ORIENTMARKER,24
13:31:06,MARKER,ORIENTMARKER,MARKERDISTRACT_START,24
13:31:06,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,24
13:31:31,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,24
13:31:32,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,24
13:32:02,REC_END,REC_STARTREC_END,REC_ENDORIENT,24
13:32:41,ORIENT,REC_ENDORIENT,ORIENTMARKER,25
13:33:19,MARKER,ORIENTMARKER,MARKERDISTRACT_START,25
13:33:20,DISTRACT_START,MARKERDISTRACT_START,DISTRACT_STARTDISTRACT_END,25
13:33:43,DISTRACT_END,DISTRACT_STARTDISTRACT_END,DISTRACT_ENDREC_START,25
13:33:44,REC_START,DISTRACT_ENDREC_START,REC_STARTREC_END,25
13:34:14,REC_END,REC_STARTREC_END,#REF!,25